"UPM","VIV_SEL","HOGAR","N_REN","EDAD","SEXO","REGION","TLOC","EST_DIS","UPM_DIS","FAC_PER","GRA","NIV","P3_1","P3_12","P3_2","P3_3","P3_5","P4_1","P4_4_1","P4_4_2","P4_4_3","P4_4_4","P4_4_5","P4_4_6","P4_4_7","P4_5","P4_7","P4_8_1","P4_8_2","P4_8_3","P4_8_4","P4_9_1","P4_9_2","P4_9_3","P5_1_1","P5_1_2","P5_1_3","P5_1_4","P5_1_5","P5_1_6","P5_29","P5_3","P5_4","P6_18","P6_1_1","P6_1_2","P6_1_3","P6_1_4","P6_1_5","P6_3","P10_1","P10_13","P10_8","P11_1_1","P11_1_2","P11_1_3","P11_2_1","P11_2_2","P11_2_3","P11_2_4","P11_2_9","P12_1","P12_2","P12_3","P12_4","P13_1","P13_2_1","P13_2_2","P13_2_3","P13_2_4","P7_1_1","P7_1_2","P7_1_3","P7_1_4","P7_1_5","P7_1_6","P7_1_7","P8_1","P9_1","P9_9_1","P9_9_2","P9_9_3","P9_9_4","P9_9_5","P1_1","P1_2"
"1910623","5","1","4","18","2","2","2","103","1209","5135","3","3","5","1","1","0","1","2","1","2","2","1","2","2","2","1","2","2","1","2","1","1","1","1","2","2","1","1","1","1","2","1","2","3","2","2","2","1","2","2","2","2","2","2","2","2","0","0","0","0","1","1","3","3","2","2","2","2","2","2","1","1","9","1","1","9","1","2","2","1","2","2","1","2","5","1"
"1910623","6","1","3","40","2","2","2","103","1209","4793","2","3","3","1","6","0","1","2","2","2","2","1","2","2","2","1","2","1","1","1","3","1","1","1","2","2","2","2","1","2","2","2","1","1","2","2","1","2","2","2","1","1","1","2","2","2","1","0","0","0","0","1","2","2","3","1","2","2","2","2","1","1","9","9","1","1","1","2","1","9","1","2","2","2","3","1"
"1910623","7","1","1","58","2","2","2","103","1209","2942","6","2","1","2","6","0","1","2","2","1","2","2","2","2","2","1","2","1","1","9","1","1","1","2","2","2","2","2","2","2","2","2","2","3","2","2","2","2","2","2","1","2","2","2","2","2","0","0","0","0","1","1","3","3","3","1","2","2","2","2","1","1","1","9","1","9","1","2","1","2","1","2","2","2","6","1"
"1910623","8","1","1","38","1","2","2","103","1209","1636","2","3","1","1","6","0","1","2","2","2","1","1","2","1","2","1","2","1","2","1","2","1","2","2","2","2","2","2","2","2","2","2","2","3","2","2","2","2","2","2","2","1","2","2","2","2","0","0","1","0","0","1","3","3","3","1","2","1","2","2","1","1","9","9","1","1","1","2","2","1","2","1","2","2","1","1"
"1910623","9","1","2","55","2","2","2","103","1209","2942","5","8","2","1","5","0","6","1","2","1","2","2","2","2","2","1","2","1","1","3","2","1","1","1","2","2","2","2","1","2","1","1","1","3","2","2","2","2","2","2","1","2","1","2","2","2","1","0","0","0","0","1","2","1","1","2","2","1","2","2","1","1","1","1","1","1","1","1","2","9","1","2","1","2","2","1"
"1910623","11","1","1","55","2","2","2","103","1209","2942","5","8","1","1","3","1","1","1","1","2","1","2","2","1","2","1","1","1","1","3","1","1","1","2","2","2","2","2","2","1","2","1","2","3","2","2","2","2","2","1","1","1","2","2","1","2","0","0","0","1","0","1","2","2","3","1","1","2","2","2","1","1","1","9","1","1","1","2","1","2","2","2","1","2","2","1"
"1910623","12","1","4","22","1","2","2","103","1209","2018","4","8","4","1","6","0","4","1","1","2","1","1","2","2","2","1","2","1","1","3","1","1","1","1","1","2","2","1","2","1","2","1","2","3","2","2","2","2","2","2","2","1","2","2","2","2","0","0","1","0","0","1","1","1","3","4","2","2","2","2","1","1","9","9","9","9","1","2","2","2","1","2","2","2","4","1"
"1910623","13","1","3","24","2","2","2","103","1209","6419","5","8","3","1","5","1","1","2","1","2","2","2","2","2","2","1","2","2","1","3","1","1","1","1","2","2","2","2","2","1","2","2","2","3","2","2","2","2","2","2","2","2","2","2","2","2","1","0","0","0","0","1","2","2","3","4","2","2","2","2","1","1","9","9","1","1","1","2","2","2","2","2","1","2","7","1"
"1910623","15","1","4","21","1","2","2","103","1209","8071","3","7","3","2","6","0","1","2","1","1","1","1","1","1","2","1","2","2","1","2","1","1","1","1","2","2","2","2","1","1","1","1","2","1","2","2","2","1","2","1","1","2","1","2","2","2","0","0","1","0","0","1","3","3","2","3","2","1","2","2","1","1","9","9","9","9","1","2","2","2","1","2","2","2","5","1"
"1910623","16","1","1","50","1","2","2","103","1209","3788","3","3","1","2","5","2","6","2","2","2","2","1","2","2","2","2","2","1","2","2","2","1","2","2","2","2","2","2","2","1","2","2","1","2","2","2","2","2","1","2","2","2","1","2","2","2","1","0","0","0","0","1","1","1","2","2","2","2","2","2","1","1","9","1","1","1","1","2","2","1","1","2","2","2","3","1"
"1910623","17","1","2","33","1","2","2","103","1209","4907","2","6","3","1","6","1","1","2","1","2","2","2","2","2","2","1","2","2","1","1","8","1","1","1","2","2","1","2","2","2","2","1","2","2","2","2","2","2","2","2","1","2","2","2","2","2","1","0","0","0","0","1","3","3","1","2","2","2","2","2","1","1","1","9","1","9","9","2","1","2","1","2","2","2","4","1"
"1910623","18","1","2","47","2","2","2","103","1209","3195","2","6","2","1","5","1","8","1","2","2","1","2","2","2","2","2","2","1","1","1","2","1","1","2","2","2","2","2","1","2","1","2","2","1","2","1","2","2","2","1","2","1","1","2","2","2","1","0","0","0","0","1","2","2","2","2","2","2","2","2","1","1","9","9","1","1","1","2","2","1","2","2","1","2","3","1"
"1910623","19","2","2","25","2","2","2","103","1209","2567","3","7","2","1","1","2","1","1","1","1","1","1","2","2","2","2","1","1","1","3","1","1","1","1","2","2","1","2","2","1","1","1","1","2","2","2","2","2","2","2","2","2","1","2","2","2","0","0","0","0","1","1","2","1","3","2","2","1","2","2","1","1","9","9","1","1","1","2","1","1","1","1","2","2","3","1"
"1910623","20","1","1","57","2","2","2","103","1209","1471","3","7","1","2","3","1","1","1","2","2","2","1","2","2","2","2","1","1","2","3","1","1","2","1","2","2","2","2","2","2","2","2","1","2","2","2","2","2","2","2","2","2","1","2","2","2","1","0","0","0","0","1","2","3","3","1","1","2","2","2","1","1","9","9","1","1","1","2","1","2","1","2","2","2","2","1"
"1910970","1","1","2","24","2","2","2","107","1210","3244","3","7","3","1","6","0","1","1","1","2","1","1","2","2","2","1","1","1","2","2","1","1","1","1","2","2","1","2","1","1","2","2","2","1","2","2","2","1","2","1","1","1","1","2","2","2","0","0","0","0","1","1","1","1","3","2","2","1","2","2","1","1","9","1","1","1","1","1","1","2","1","1","2","2","3","1"
"1910970","2","1","6","26","1","2","2","107","1210","15298","3","6","5","1","6","0","1","1","1","1","2","2","1","2","2","1","2","1","1","2","1","1","1","1","2","2","2","2","2","1","1","1","1","2","2","2","2","2","2","1","1","2","1","2","2","2","1","0","0","0","0","2","1","2","3","2","2","2","2","2","1","1","9","2","9","9","9","1","1","1","1","2","2","2","6","1"
"1910970","3","1","1","46","1","2","2","107","1210","4501","3","3","1","1","1","3","1","2","2","2","1","2","2","2","2","1","2","1","2","2","1","1","2","1","2","2","2","2","2","2","2","2","2","2","2","2","1","2","2","1","1","1","1","2","1","2","0","0","0","0","1","1","3","9","3","2","2","1","2","2","1","1","9","1","1","1","1","1","9","9","9","2","2","2","3","1"
"1910970","4","1","3","27","2","2","2","107","1210","8110","5","8","3","1","6","0","1","2","1","1","1","1","1","1","2","1","1","1","1","3","1","1","1","1","2","2","2","2","2","1","1","2","1","3","2","2","2","1","2","2","1","2","1","2","2","2","1","0","0","0","0","1","2","1","3","2","2","1","2","2","2","2","9","9","9","2","9","1","1","2","2","2","2","2","5","1"
"1910970","5","1","3","40","2","2","2","107","1210","6056","3","7","3","1","3","2","1","1","1","1","2","2","2","2","2","1","2","1","2","2","2","1","2","2","2","2","2","2","2","2","2","1","2","3","2","2","2","2","2","2","2","1","2","2","2","2","0","0","0","0","1","1","9","9","3","3","2","2","2","2","1","1","1","1","1","1","1","2","2","2","2","2","1","2","5","1"
"1911420","1","1","1","68","1","2","3","102","1211","8391","6","2","1","2","5","1","6","2","2","2","2","1","2","2","2","2","2","1","1","1","1","1","1","2","2","2","2","2","2","2","2","2","1","3","2","2","2","2","2","2","2","2","1","2","2","2","1","0","0","0","0","9","2","2","3","3","1","2","2","2","1","1","9","9","1","1","9","2","2","2","1","2","1","2","2","1"
"1911420","2","1","1","56","1","2","3","102","1211","7275","3","7","1","2","5","0","1","2","2","2","1","1","2","1","2","1","2","1","1","1","1","1","2","2","2","2","2","2","1","1","2","2","1","1","2","2","2","2","2","1","2","2","1","2","2","2","1","0","0","0","0","1","1","1","3","2","1","1","2","2","1","2","9","9","1","1","9","2","1","2","1","1","2","2","2","1"
"1911420","5","1","2","26","1","2","3","102","1211","11625","6","2","2","1","1","4","1","2","2","2","2","1","2","2","2","2","2","1","1","2","1","2","2","2","2","2","2","2","2","2","2","2","2","3","2","2","2","2","2","2","2","2","2","2","2","2","0","0","0","1","0","1","2","2","3","3","2","2","2","2","1","1","9","1","1","1","1","2","9","1","2","1","2","2","5","1"
"1911420","6","1","1","41","1","2","3","102","1211","10260","0","0","1","1","5","3","1","2","2","1","1","2","1","1","2","2","2","1","1","3","1","1","2","1","2","2","2","2","2","2","1","2","1","2","2","2","2","2","2","2","2","2","1","2","2","2","1","0","0","0","0","1","1","1","1","2","1","2","2","2","1","1","9","1","1","2","1","2","9","2","9","2","2","2","4","1"
"1911420","7","1","3","57","2","2","3","102","1211","8473","0","0","2","2","1","0","5","2","1","2","2","1","2","2","2","2","2","1","2","2","2","9","9","9","2","2","2","2","2","1","2","2","2","3","2","2","1","2","2","2","2","2","2","2","2","2","0","0","0","0","1","9","9","9","9","2","1","2","2","2","1","1","9","9","1","9","1","2","2","1","2","2","1","2","3","1"
"1911420","8","1","3","39","2","2","3","102","1211","7355","5","2","3","1","1","4","5","1","1","2","2","2","2","2","2","1","2","3","1","3","2","1","9","2","2","2","2","2","2","1","2","2","2","3","2","2","2","2","2","2","2","2","2","2","2","2","1","0","0","0","0","9","9","9","3","2","2","2","2","2","1","1","9","9","1","1","9","2","2","1","2","2","1","2","6","1"
"1911420","9","1","1","29","1","2","3","102","1211","11625","3","4","1","1","5","5","1","2","2","1","1","1","2","2","2","1","2","1","1","3","1","1","1","9","1","1","2","2","2","1","2","1","2","2","1","2","2","2","2","2","1","2","1","2","2","2","0","0","0","0","1","1","2","1","3","2","1","1","2","2","1","1","1","9","1","9","9","1","1","2","1","1","2","2","6","1"
"1911420","11","1","3","49","1","2","3","102","1211","5130","2","5","3","2","6","2","1","1","2","2","2","2","1","2","2","1","1","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","1","2","2","2","2","2","2","2","2","2","1","2","2","2","1","0","0","0","0","1","8","9","9","1","2","2","2","2","1","1","9","9","1","1","1","2","2","2","1","2","2","2","3","1"
"1911420","13","1","2","62","2","2","3","102","1211","9277","3","3","2","1","5","0","8","2","1","2","2","2","2","2","2","1","1","2","1","3","2","1","1","1","2","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","0","0","0","0","1","1","1","3","2","2","2","2","2","1","1","9","9","1","1","9","2","2","2","2","1","1","2","2","1"
"1911420","15","1","2","68","2","2","3","102","1211","9277","6","2","2","1","5","0","5","1","1","2","1","1","2","2","2","1","2","1","1","2","1","1","1","1","2","2","2","2","2","1","1","1","2","2","2","2","2","2","2","1","2","2","2","2","2","2","0","0","0","0","1","1","1","1","3","2","1","2","2","2","1","1","9","1","1","1","1","2","2","1","2","2","1","2","2","1"
"1911420","16","1","1","43","1","2","3","102","1211","10260","4","2","1","1","5","2","1","2","2","1","2","1","2","2","2","1","2","1","1","2","2","1","1","2","2","2","2","2","2","2","2","2","2","3","2","2","2","2","2","2","2","2","2","2","2","2","0","0","0","0","1","1","1","2","3","2","1","2","2","2","1","1","1","9","1","1","1","2","2","1","1","2","1","2","2","1"
"1911420","17","1","1","30","1","2","3","102","1211","9422","3","3","1","1","1","4","1","2","1","1","1","1","2","2","2","1","2","1","2","2","1","9","2","2","2","2","2","1","1","1","2","2","1","2","2","2","1","2","2","1","2","2","1","2","2","2","1","0","0","1","0","1","1","1","3","2","2","1","1","2","1","1","1","2","1","1","9","1","1","1","1","1","1","2","5","1"
"1911420","18","1","1","60","1","2","3","102","1211","4195","4","2","1","1","5","0","7","2","1","2","2","1","2","2","2","1","2","1","1","2","3","1","1","2","2","2","1","2","2","2","1","2","2","3","2","2","1","2","2","2","2","2","2","2","2","2","0","0","0","0","1","1","2","2","2","1","2","2","2","2","1","1","1","9","1","9","1","2","9","1","2","2","2","2","1","1"
"1911420","19","1","1","34","1","2","3","102","1211","9422","3","3","1","1","5","3","1","2","2","1","2","1","2","2","2","1","2","1","1","3","1","1","1","2","2","2","2","2","2","1","2","2","2","2","2","2","2","1","2","2","2","2","2","2","2","2","1","0","0","0","0","1","2","3","3","2","1","1","2","2","1","1","9","1","1","9","9","2","1","9","1","2","2","2","4","1"
"1911420","20","1","2","35","2","2","3","102","1211","7355","3","3","2","1","1","5","5","1","2","2","2","1","2","2","2","1","2","2","1","2","2","1","1","2","2","2","2","2","1","1","2","2","2","2","1","2","1","1","2","1","2","2","2","2","2","2","1","0","0","0","0","1","3","3","3","2","1","1","2","2","1","1","9","1","1","1","9","2","1","1","9","2","1","2","7","1"
"1960339","1","1","2","33","2","2","4","104","1212","4070","3","6","2","1","5","7","8","1","2","2","1","2","2","1","2","2","1","1","1","2","2","1","1","2","1","2","2","2","1","1","1","1","2","1","2","2","1","2","2","1","1","1","2","2","1","2","0","0","1","0","0","1","1","1","3","2","2","2","2","2","1","1","9","9","1","1","1","1","1","1","1","2","1","2","7","1"
"1960339","2","1","1","60","1","2","4","104","1212","9285","0","0","1","2","1","3","1","2","1","2","2","2","2","2","2","1","2","1","1","2","2","1","9","1","2","2","2","2","2","1","2","2","2","3","2","2","2","2","2","2","2","2","2","2","2","2","1","0","0","0","0","1","3","1","2","2","1","2","2","2","1","1","9","9","1","9","1","2","2","1","2","2","2","2","5","1"
"1960339","3","1","1","43","1","2","4","104","1212","5677","5","2","1","1","5","2","1","2","1","2","2","2","2","2","2","1","2","1","1","1","1","1","1","1","2","2","2","2","2","2","2","2","2","3","2","2","2","2","2","2","2","1","1","2","2","2","1","0","0","0","0","1","3","3","3","2","2","1","2","2","1","1","9","9","1","9","1","2","1","1","2","1","2","2","3","1"
"1960339","4","1","2","45","2","2","4","104","1212","5093","6","2","2","1","5","1","1","2","1","2","2","2","2","2","2","1","2","1","1","1","3","1","1","2","2","2","2","2","1","2","2","2","2","2","2","2","2","2","2","1","2","2","2","2","2","2","1","0","0","0","0","1","1","1","3","2","2","2","2","2","1","1","9","9","1","9","9","2","1","1","2","2","1","2","2","1"
"1960339","6","1","1","43","1","2","4","104","1212","5677","3","3","1","1","5","3","1","2","2","1","2","1","2","2","2","2","2","1","1","2","1","1","1","2","2","2","2","2","2","1","1","2","1","2","2","2","2","1","2","2","2","1","1","2","2","2","1","0","0","0","0","1","1","1","3","2","1","1","2","2","1","1","9","1","1","9","1","2","1","2","1","2","2","2","4","1"
"1960339","7","1","1","36","1","2","4","104","1212","5214","3","3","1","1","5","5","3","2","1","1","2","2","2","2","2","1","2","1","1","2","1","1","1","1","2","2","2","2","1","2","2","2","2","3","2","2","2","2","2","2","2","2","2","2","2","1","0","0","0","0","1","1","2","2","3","2","1","1","2","2","1","1","9","1","1","1","1","1","2","2","2","2","2","2","6","1"
"1960339","8","1","3","22","1","2","4","104","1212","9648","4","8","3","1","6","0","1","2","1","1","2","2","2","2","2","1","2","1","1","1","1","1","1","1","2","2","2","2","1","2","1","1","1","3","2","2","2","2","2","2","2","2","1","2","2","2","1","0","0","0","0","1","1","3","3","4","2","2","2","2","1","1","9","9","1","1","1","9","1","2","1","2","2","2","3","1"
"1960339","9","1","1","69","2","2","4","104","1212","2566","3","3","1","1","4","0","8","2","2","2","2","1","2","2","2","1","2","1","1","1","3","1","9","2","2","2","2","2","2","2","2","2","2","3","2","2","2","2","2","2","2","1","2","2","2","2","1","0","0","0","0","1","1","1","3","1","2","2","2","2","1","1","9","9","1","1","1","2","2","2","1","2","2","2","1","1"
"1960339","10","1","2","34","2","2","4","104","1212","4070","3","3","2","1","1","0","8","1","1","2","1","2","2","2","2","1","2","2","1","2","1","9","1","1","2","2","2","2","1","1","1","1","1","1","2","2","2","2","2","2","2","1","1","2","2","2","1","0","0","0","0","1","1","1","3","2","2","2","2","2","1","1","9","9","1","9","1","2","2","1","2","1","1","2","5","1"
"1960339","11","1","2","19","2","2","4","104","1212","2046","6","2","4","2","6","0","8","2","1","2","2","2","2","2","2","1","2","1","2","3","1","1","2","2","2","2","2","2","2","1","2","1","2","3","2","2","1","1","2","2","1","2","1","2","2","2","0","0","0","0","1","1","2","2","1","3","2","2","2","2","1","1","9","9","1","9","1","2","2","1","2","1","2","2","2","1"
"1960339","12","1","1","65","1","2","4","104","1212","2321","1","2","1","1","2","0","1","2","2","2","2","2","2","1","2","2","2","2","2","3","3","1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","0","0","0","0","1","1","1","3","1","2","2","2","2","1","1","9","9","1","9","9","2","1","2","2","2","2","2","1","1"
"1960339","13","1","2","32","1","2","4","104","1212","5214","3","3","3","1","5","4","1","2","2","1","1","1","2","2","2","2","2","1","1","2","1","1","1","2","2","1","2","2","1","1","2","1","1","2","2","1","1","2","2","2","2","1","1","2","2","2","0","0","1","0","0","1","2","1","3","1","2","1","2","2","1","1","9","1","1","1","1","2","1","9","9","2","2","2","3","1"
"1960339","14","1","1","49","1","2","4","104","1212","8515","3","3","1","1","5","3","1","2","2","2","2","1","2","2","2","2","2","1","2","2","2","1","1","1","2","2","2","2","1","1","2","2","1","3","2","1","2","2","2","2","1","1","1","2","2","2","0","0","0","0","1","1","1","1","2","2","2","2","2","2","1","1","9","1","1","9","1","2","1","1","1","2","2","2","4","1"
"1960339","15","1","2","43","2","2","4","104","1212","10186","3","3","2","1","1","2","8","1","2","2","2","2","2","1","2","1","1","2","1","1","1","1","1","1","2","2","2","2","2","2","1","1","2","3","2","2","2","2","2","2","2","2","1","2","2","2","0","0","0","0","1","1","1","2","1","1","2","2","2","2","1","1","9","9","1","9","1","1","2","2","2","2","2","2","5","1"
"1960339","16","1","1","51","2","2","4","104","1212","2344","6","2","1","1","6","2","8","2","2","2","1","1","2","2","2","2","1","1","1","3","3","2","1","2","2","2","2","2","2","2","2","2","2","1","2","2","1","2","2","2","2","1","1","2","2","2","0","0","0","0","1","1","1","1","3","1","2","2","2","2","1","1","9","9","1","9","1","2","2","1","2","2","2","2","3","1"
"1960339","17","1","2","32","2","2","4","104","1212","4070","3","3","3","1","2","3","1","2","2","2","2","1","2","2","2","2","2","1","2","3","2","1","1","1","2","2","2","1","1","2","2","1","2","1","2","2","2","2","2","2","2","1","2","2","2","2","1","0","0","0","0","1","1","1","3","3","2","2","2","2","1","1","9","9","1","9","1","2","1","2","2","2","1","2","5","1"
"1960339","18","1","1","53","1","2","4","104","1212","4025","6","2","1","2","5","1","1","2","2","2","1","2","2","2","2","1","2","1","1","3","2","1","1","1","2","2","2","2","2","1","1","1","1","3","2","2","2","2","2","2","2","2","1","2","2","2","1","0","0","0","0","1","1","1","3","2","2","2","2","2","1","1","1","1","1","9","1","2","1","2","1","2","2","2","2","1"
"1960339","19","1","2","32","2","2","4","104","1212","4070","3","3","2","2","5","0","8","2","2","2","2","2","2","1","2","2","2","1","1","1","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","0","0","0","0","1","1","1","3","2","2","2","2","2","1","1","1","9","1","9","1","2","2","1","2","2","1","2","7","1"
"1960339","21","1","1","45","1","2","4","104","1212","5677","3","6","1","1","5","4","1","1","2","1","2","1","2","2","2","1","1","2","2","1","1","1","1","1","2","2","1","2","1","1","2","1","1","1","2","2","1","2","2","1","1","1","1","2","2","2","0","1","0","0","0","1","2","2","2","2","1","2","2","2","2","2","9","1","1","9","6","2","1","2","1","1","1","2","5","1"
"1960339","22","1","1","66","1","2","4","104","1212","4643","3","2","1","1","5","1","1","2","1","2","1","2","2","2","2","2","2","1","1","3","3","1","1","1","2","2","2","2","1","2","2","1","1","3","2","2","2","2","2","2","2","2","1","2","2","2","1","0","0","0","0","1","1","1","3","2","2","2","2","2","1","1","9","9","9","9","1","2","2","2","1","1","2","2","2","1"
"1960489","1","1","2","61","2","2","4","104","1213","4337","3","3","2","1","5","2","5","2","1","2","1","2","2","1","2","1","2","1","2","1","2","1","1","1","2","2","2","2","2","1","1","1","2","3","2","2","2","2","2","2","2","2","2","2","2","2","0","0","0","0","1","1","2","2","3","2","1","2","2","2","1","1","9","9","1","9","1","2","2","9","2","2","1","2","4","1"
"1960489","2","1","1","27","1","2","4","104","1213","5435","3","3","1","1","5","3","1","2","2","1","1","2","2","2","2","1","2","2","1","2","3","1","1","2","2","2","1","2","2","2","2","2","1","3","2","2","1","2","2","2","2","1","1","2","2","2","1","0","0","0","0","1","2","2","3","2","1","1","2","2","1","1","1","9","1","9","1","2","1","2","1","1","1","2","4","1"
"1960489","4","1","1","59","2","2","4","104","1213","1981","0","0","1","1","4","0","8","2","1","2","2","1","2","2","2","2","2","1","1","3","3","1","1","2","2","2","2","2","2","2","2","2","1","3","2","2","2","2","2","2","2","1","2","2","2","2","0","0","0","0","1","9","1","1","3","1","1","2","2","2","1","1","9","9","1","1","1","2","1","2","1","2","2","2","1","1"
"1960489","5","1","1","43","1","2","4","104","1213","4797","3","7","1","1","3","2","8","2","1","2","2","2","2","2","2","1","2","1","1","3","1","1","1","1","2","2","2","1","2","2","2","2","2","2","2","2","1","2","2","2","1","1","1","2","2","2","0","0","1","0","0","1","1","2","3","1","2","2","2","2","1","1","9","1","1","1","1","2","2","2","2","1","2","2","3","1"
"1960489","6","1","2","29","1","2","4","104","1213","8153","5","8","3","1","6","0","1","1","1","1","2","1","2","2","2","1","2","2","2","2","2","1","1","1","2","1","1","2","2","1","2","2","1","1","2","2","1","1","2","2","1","1","1","2","2","2","0","0","0","0","1","1","1","3","3","2","1","1","2","2","2","2","9","2","1","2","9","1","1","1","1","2","1","2","3","1"
"1960489","7","1","2","43","2","2","4","104","1213","8607","3","3","2","1","5","0","5","1","2","2","1","1","2","1","2","2","2","1","1","3","3","1","1","2","2","2","2","2","2","2","1","1","2","2","1","2","1","2","2","2","2","1","1","2","2","2","1","0","0","0","0","1","3","3","3","2","2","2","2","2","1","1","9","9","1","1","1","2","1","2","2","2","1","2","8","1"
"1960489","8","1","2","42","2","2","4","104","1213","6455","6","2","2","1","5","1","1","2","1","2","1","2","2","2","2","1","2","2","2","2","2","1","1","1","2","2","2","2","1","2","1","2","2","3","2","2","2","1","2","2","2","2","2","2","2","2","0","0","0","0","1","1","2","3","3","2","2","2","2","2","1","1","9","1","1","1","1","2","2","2","2","2","1","2","4","1"
"1960489","10","1","2","52","2","2","4","104","1213","7924","3","6","2","1","5","0","1","2","1","2","2","2","2","2","2","1","2","1","1","3","3","1","1","1","1","2","2","2","1","2","1","1","2","3","2","2","2","1","2","2","2","2","1","2","2","2","0","0","0","0","1","1","9","9","3","2","1","2","2","2","1","1","9","9","1","1","1","2","1","2","2","2","1","2","4","1"
"1960489","13","1","4","19","2","2","4","104","1213","5187","3","6","3","1","6","2","1","2","2","2","1","1","2","1","2","1","2","1","1","3","1","2","1","2","2","2","1","2","2","2","2","2","1","3","2","2","2","2","2","2","2","2","1","2","2","2","0","0","0","0","1","1","1","3","3","1","2","2","2","2","1","1","9","2","1","1","1","2","9","2","1","2","1","2","4","1"
"1960489","14","1","2","28","2","2","4","104","1213","3458","3","3","2","1","5","3","5","2","1","2","1","1","2","2","2","2","2","2","1","2","2","1","1","1","2","2","2","2","2","1","2","2","2","3","2","2","2","2","2","1","2","1","1","2","2","2","0","0","0","0","1","1","2","3","2","2","1","2","2","2","1","1","9","9","1","1","1","2","2","2","2","1","1","2","5","1"
"1960489","15","1","2","50","2","2","4","104","1213","3962","3","4","2","1","5","0","5","2","2","2","2","2","2","1","2","1","2","1","1","2","1","1","1","1","2","2","2","2","2","1","2","2","2","1","2","2","1","2","2","2","1","1","1","2","2","2","0","0","1","0","0","1","2","1","3","2","2","2","2","2","1","1","9","1","1","1","1","2","1","9","1","1","1","2","2","1"
"1960489","20","1","2","55","2","2","4","104","1213","3962","3","3","2","1","5","0","5","1","2","2","2","1","2","2","2","2","2","1","2","1","2","1","2","1","2","2","2","2","2","2","2","2","2","3","2","2","2","2","2","2","2","2","2","2","2","2","0","0","0","0","1","1","2","3","3","2","2","2","2","2","1","1","9","9","1","1","1","2","2","1","9","9","1","2","3","1"
"2400014","1","1","2","56","2","2","1","134","1397","6171","3","3","5","1","6","3","1","2","2","2","2","1","1","1","2","2","2","1","1","2","3","1","1","1","2","2","2","2","1","2","2","2","1","2","2","2","2","2","2","1","2","2","1","2","2","2","1","0","0","0","0","1","1","1","3","2","1","2","2","2","1","2","9","1","1","1","1","1","1","1","1","2","2","2","4","1"
"2400014","2","1","2","28","2","2","1","134","1397","2947","3","3","2","1","1","0","5","1","1","2","1","1","2","1","2","2","2","1","1","2","1","1","1","1","1","2","2","2","1","1","2","1","2","3","2","2","2","2","2","2","2","1","1","2","2","2","1","0","0","0","0","1","1","1","2","2","2","1","2","2","1","1","1","9","1","1","1","2","1","2","2","1","1","2","4","1"
"2400014","3","1","1","67","1","2","1","134","1397","1702","6","2","1","2","4","0","1","2","2","2","2","1","2","2","2","2","2","1","1","3","3","1","2","1","2","2","2","2","2","2","1","1","2","3","2","2","2","2","2","2","2","2","2","2","2","2","0","0","0","0","1","1","9","9","9","1","2","2","2","2","1","1","9","9","1","9","1","2","2","2","2","2","1","2","1","1"
"2400014","4","1","2","27","1","2","1","134","1397","5309","3","3","3","1","6","0","1","1","2","1","2","2","1","1","2","1","2","1","2","2","2","1","1","1","2","2","2","1","1","1","1","1","2","2","2","2","2","2","2","1","2","2","2","2","1","2","0","0","1","0","0","1","1","2","2","2","2","2","2","2","1","1","1","9","1","1","1","2","1","1","2","2","1","2","6","1"
"2400014","5","1","2","27","1","2","1","134","1397","5309","3","3","3","1","2","3","1","2","2","2","1","1","2","1","2","2","2","1","2","2","3","1","2","2","2","2","2","2","2","1","2","2","2","2","2","2","2","1","2","2","2","1","2","2","2","2","0","0","0","0","1","1","1","3","3","1","2","2","2","2","1","1","9","9","1","1","1","2","1","2","2","2","1","2","3","1"
"2400057","1","1","2","41","1","2","1","135","1398","1067","5","8","3","1","2","3","1","2","2","1","2","2","2","2","2","2","2","2","1","2","3","1","1","2","2","2","2","2","2","2","2","2","1","1","1","2","1","1","2","2","1","2","1","2","1","2","1","0","0","0","0","1","2","2","3","1","2","1","2","2","1","1","9","1","1","1","1","2","1","1","1","1","2","2","3","1"
"2400057","2","2","2","34","2","2","1","135","1398","3061","2","6","2","2","1","0","5","2","1","1","1","1","2","1","2","2","2","1","1","3","3","9","1","1","2","2","2","2","2","1","2","1","2","3","2","2","2","2","2","2","2","2","2","2","2","2","0","0","0","0","1","1","9","9","3","2","2","2","2","2","1","1","9","9","1","9","1","2","2","1","2","2","1","2","7","2"
"2400057","3","1","1","50","1","2","1","135","1398","2296","2","9","1","1","5","5","1","2","1","2","2","2","2","2","2","1","1","1","1","3","1","1","1","1","2","1","2","2","2","2","2","1","1","3","2","2","2","2","2","2","1","1","1","2","2","2","0","0","0","0","1","1","2","1","3","1","1","1","2","2","1","1","9","1","1","1","9","1","1","1","1","2","1","2","2","1"
