"UPM","VIV_SEL","HOGAR","N_REN","EDAD","SEXO","REGION","TLOC","EST_DIS","UPM_DIS","FAC_PER","GRA","NIV","P3_1","P3_12","P3_2","P3_3","P3_5","P4_1","P4_4_1","P4_4_2","P4_4_3","P4_4_4","P4_4_5","P4_4_6","P4_4_7","P4_5","P4_7","P4_8_1","P4_8_2","P4_8_3","P4_8_4","P4_9_1","P4_9_2","P4_9_3","P5_1_1","P5_1_2","P5_1_3","P5_1_4","P5_1_5","P5_1_6","P5_29","P5_3","P5_4","P6_18","P6_1_1","P6_1_2","P6_1_3","P6_1_4","P6_1_5","P6_3","P10_1","P10_13","P10_8","P11_1_1","P11_1_2","P11_1_3","P11_2_1","P11_2_2","P11_2_3","P11_2_4","P11_2_9","P12_1","P12_2","P12_3","P12_4","P13_1","P13_2_1","P13_2_2","P13_2_3","P13_2_4","P7_1_1","P7_1_2","P7_1_3","P7_1_4","P7_1_5","P7_1_6","P7_1_7","P8_1","P9_1","P9_9_1","P9_9_2","P9_9_3","P9_9_4","P9_9_5","P1_1","P1_2"
"701829","2","1","2","39","2","6","1","38","388","9660","3","3","2","1","5","3","5","1","2","2","1","1","2","1","2","2","1","1","1","3","2","1","1","2","2","1","2","2","1","2","2","2","2","2","2","2","2","2","2","1","2","1","2","2","2","2","0","1","0","0","0","1","2","2","3","2","2","2","2","2","1","1","9","1","1","1","1","2","1","1","2","1","2","2","5","1"
"701829","3","1","2","60","2","6","1","38","388","9000","4","8","1","1","5","2","5","1","2","2","2","1","2","2","2","2","2","1","1","2","3","1","1","1","2","2","2","2","2","2","1","2","2","3","2","2","2","2","2","2","2","1","2","2","2","2","0","0","0","0","1","1","9","9","3","2","1","2","2","2","1","1","9","9","1","1","1","2","2","2","1","2","1","2","2","1"
"701829","5","1","2","42","2","6","1","38","388","7991","3","3","2","1","1","0","5","2","2","2","1","1","2","2","2","2","2","1","1","3","2","1","1","2","1","2","2","2","2","2","2","2","2","1","2","2","1","1","2","1","2","1","2","2","2","2","0","0","1","0","0","1","1","3","3","2","2","2","2","2","1","1","1","9","1","1","1","2","2","1","2","2","2","2","3","1"
"701844","2","1","1","55","1","6","1","37","389","6572","3","6","1","1","5","2","1","2","1","1","2","1","2","2","2","1","2","1","1","2","3","1","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","2","2","2","2","2","2","1","0","0","0","0","1","9","9","9","2","2","2","2","2","1","1","1","1","1","1","1","2","2","2","1","2","1","2","2","1"
"701844","4","1","4","28","2","6","1","37","389","17702","0","0","5","1","5","1","5","2","1","2","2","1","1","2","2","2","2","1","2","1","3","1","1","1","2","2","2","2","1","2","2","2","2","2","2","2","1","1","2","2","2","2","2","2","2","2","0","0","0","0","1","1","9","9","9","2","2","2","2","2","1","1","9","9","1","9","1","2","9","1","2","2","1","2","6","1"
"701844","5","1","1","30","2","6","1","37","389","3539","4","8","1","1","6","0","1","2","2","2","2","1","2","2","2","2","2","1","1","1","1","1","1","1","2","2","2","2","1","1","2","2","2","1","2","2","1","1","2","2","2","2","2","2","2","2","1","0","0","0","0","1","2","2","3","1","2","2","2","2","1","1","1","1","1","1","1","2","2","1","2","1","9","2","1","1"
"701965","2","1","2","29","1","6","1","38","390","27248","4","8","1","1","5","2","1","2","1","2","2","2","2","2","2","1","2","1","1","1","2","1","1","1","2","2","2","2","2","1","2","2","2","2","2","2","2","2","2","1","1","1","1","2","2","2","0","0","1","0","0","1","1","1","3","2","2","1","2","2","1","1","1","9","1","1","1","2","2","1","1","1","1","2","6","1"
"701965","5","1","4","22","2","6","1","38","390","26871","4","8","5","1","1","0","1","1","1","2","1","1","2","1","2","2","2","1","1","3","2","1","1","2","2","2","2","2","2","1","2","2","2","3","2","2","1","1","2","2","1","2","1","2","2","1","1","0","0","0","0","1","3","3","3","2","2","2","1","2","1","1","9","1","1","1","1","2","2","2","1","2","2","2","5","1"
"702058","1","1","1","29","1","6","1","37","391","11960","1","3","1","2","1","2","1","2","1","1","1","1","2","1","2","2","2","1","1","2","1","1","2","2","2","2","2","2","1","1","2","1","2","3","2","2","2","2","2","2","2","1","2","2","2","2","1","0","0","0","0","1","2","3","3","2","2","2","2","2","1","1","1","1","1","1","1","2","2","1","1","2","1","2","2","1"
"702058","2","1","3","21","2","6","1","37","391","14153","3","8","3","1","6","0","3","1","1","1","2","1","2","1","2","2","2","1","2","1","1","1","1","1","2","2","2","1","2","1","2","2","2","3","2","2","2","1","2","2","2","2","2","2","2","2","0","0","0","0","1","9","9","9","3","3","2","2","2","2","1","1","9","9","9","9","1","2","2","1","1","1","2","2","5","1"
"702058","3","1","1","36","2","6","1","37","391","7545","3","3","1","1","6","2","1","1","2","2","2","1","2","2","2","2","2","1","2","3","3","1","1","2","2","2","2","2","2","2","2","2","1","3","2","2","2","2","2","2","2","1","1","2","2","2","1","0","0","0","0","1","1","1","3","3","2","2","2","2","1","2","9","1","1","1","1","2","9","1","2","2","2","2","3","1"
"702058","4","1","1","36","2","6","1","37","391","3773","6","2","1","1","6","3","1","1","1","1","2","1","2","1","2","2","2","2","1","1","1","1","1","1","2","2","1","1","1","2","2","2","2","3","2","2","2","1","2","2","2","2","1","2","2","2","0","0","0","0","1","1","3","3","3","1","2","2","2","2","1","1","9","9","1","1","1","2","2","9","9","1","1","2","4","1"
"702058","5","1","2","62","2","6","1","37","391","10545","3","3","2","1","5","0","5","2","2","2","2","1","2","2","2","2","2","1","1","1","2","1","1","1","2","2","2","2","2","2","2","2","2","3","2","2","2","2","2","2","2","1","2","2","2","2","0","0","0","0","1","1","3","3","3","2","1","2","2","2","1","1","9","1","1","1","1","2","2","2","2","2","1","2","3","1"
"702204","1","1","1","30","2","6","1","38","392","20698","3","8","1","1","1","3","1","1","1","2","2","2","2","2","2","1","2","1","1","2","1","1","1","1","2","2","2","2","2","2","1","2","1","3","2","2","2","2","2","2","2","2","1","2","2","2","1","0","0","0","0","1","2","2","3","2","2","2","2","2","1","1","9","9","1","1","1","2","1","2","2","2","1","2","6","1"
"702204","2","1","2","48","2","6","1","38","392","12842","1","8","2","1","5","3","1","1","1","2","2","2","2","2","2","1","1","2","2","2","1","1","1","1","2","2","1","2","1","2","1","1","1","2","1","2","2","2","2","2","1","1","1","2","2","2","0","1","0","0","0","1","1","1","3","2","2","1","2","2","1","1","9","1","1","1","1","1","2","2","1","2","1","2","4","1"
"702204","4","1","2","45","2","6","1","38","392","17123","6","2","5","1","2","1","1","2","2","2","2","1","2","2","2","2","2","2","1","2","3","9","2","2","2","2","2","2","2","2","2","2","2","3","2","2","2","2","2","2","2","2","1","2","2","2","0","0","0","1","0","9","3","3","3","2","2","2","2","2","1","1","9","9","1","9","1","2","2","1","2","2","1","2","7","1"
"702204","5","1","2","50","2","6","1","38","392","15219","3","7","2","1","5","3","5","2","2","2","1","1","1","2","2","2","2","1","2","1","2","1","2","1","2","2","2","2","2","2","2","2","2","3","2","2","2","1","2","2","2","2","2","2","2","2","0","0","0","0","1","1","2","1","2","3","2","2","2","2","1","1","9","1","1","1","1","2","2","1","2","2","1","2","3","1"
"702233","1","3","1","31","1","6","1","37","393","10262","3","2","1","1","5","9","1","2","1","2","1","2","2","1","2","1","2","1","1","1","1","1","1","9","1","2","2","2","2","1","2","1","2","1","2","2","2","2","2","2","1","1","1","2","9","2","0","0","0","1","0","1","3","2","2","2","1","2","2","2","1","1","9","9","1","9","1","2","1","1","1","1","1","2","14","2"
"702233","2","1","3","37","2","6","1","37","393","27377","4","2","3","2","6","0","5","1","1","2","2","2","2","1","2","2","2","1","1","3","1","1","1","1","2","2","2","1","2","1","1","1","2","3","2","2","2","1","2","2","2","2","2","2","2","2","1","0","0","0","0","1","2","2","3","1","2","2","2","2","1","1","9","1","1","9","1","2","2","1","2","1","1","2","9","2"
"702233","2","2","1","32","1","6","1","37","393","10262","3","6","1","1","5","2","1","2","2","2","2","1","2","2","2","1","2","1","1","3","2","1","1","2","2","2","2","2","2","1","2","1","2","3","2","2","1","2","2","2","2","1","1","2","2","2","0","0","0","0","1","1","3","3","2","2","2","2","2","2","1","1","9","1","1","9","1","2","2","1","9","2","2","2","9","2"
"702233","3","1","5","29","1","6","1","37","393","36162","3","3","6","1","5","3","1","2","1","1","1","1","2","2","2","1","2","3","1","1","2","1","1","2","2","2","2","2","2","2","2","2","2","3","2","2","2","2","2","2","2","1","2","2","2","2","0","0","0","0","1","1","1","2","3","2","2","2","2","2","1","1","1","1","1","1","1","2","1","1","2","2","1","9","7","1"
"702233","4","1","2","20","2","6","1","37","393","11412","3","3","2","2","5","2","1","2","1","1","1","1","2","2","2","1","2","2","2","2","3","1","1","1","2","2","2","2","2","1","1","2","2","3","2","2","2","2","2","1","2","2","2","2","2","2","0","0","0","1","0","1","2","2","2","2","2","2","2","2","1","1","9","9","1","9","1","2","2","1","2","2","1","2","4","1"
"702233","5","1","1","38","2","6","1","37","393","9126","2","6","1","1","6","3","1","2","1","2","2","1","2","2","2","2","2","1","1","3","2","1","1","2","1","1","1","2","1","1","2","2","2","1","2","2","2","2","2","2","1","1","1","1","1","1","1","0","0","0","0","1","2","2","3","1","2","2","1","2","1","1","1","1","1","1","1","1","1","2","2","2","9","2","4","1"
"702237","1","1","4","52","2","6","1","37","394","8177","2","2","2","1","5","0","5","2","2","2","2","1","2","2","2","1","2","3","1","1","3","9","2","1","2","2","2","2","2","2","2","1","2","3","2","2","2","2","2","2","2","2","2","2","9","2","0","0","0","0","1","1","2","2","3","2","2","2","2","2","1","1","1","1","1","1","1","2","2","1","2","2","1","9","5","1"
"702237","3","1","2","22","2","6","1","37","394","6954","4","8","2","1","5","0","8","2","2","2","1","1","2","1","2","2","1","2","1","2","2","2","2","2","2","1","2","2","1","2","2","2","2","3","2","2","1","1","2","2","2","2","2","2","2","2","0","0","1","0","0","1","1","2","3","2","2","2","2","2","1","1","1","1","1","1","1","2","2","2","1","1","1","2","2","1"
"702237","4","1","1","40","2","6","1","37","394","4600","3","3","1","1","2","6","1","1","1","1","2","1","2","1","2","2","2","1","1","2","1","1","2","1","2","2","2","1","1","1","1","1","1","1","1","2","2","1","2","2","1","1","1","2","2","1","0","1","0","0","0","1","2","1","3","1","1","2","2","2","1","2","9","9","1","2","1","1","1","2","1","2","1","2","7","1"
"702237","5","1","3","18","1","6","1","37","394","8814","2","6","3","2","6","0","1","1","2","2","1","1","2","1","2","1","2","2","1","2","2","1","1","1","2","2","2","1","1","1","2","2","2","3","2","2","1","1","2","2","2","2","2","2","2","2","1","0","0","0","0","1","3","3","3","2","2","2","2","2","1","1","9","9","9","9","2","2","2","2","9","2","2","2","6","1"
"702726","2","1","2","31","2","6","2","37","395","8449","3","6","2","2","1","3","8","2","2","2","1","1","2","2","2","1","2","1","2","3","1","1","2","2","2","2","2","2","2","2","2","2","2","3","2","2","2","2","2","2","2","1","2","2","2","2","1","0","0","0","0","1","2","2","3","2","2","2","2","2","1","1","1","9","1","1","1","2","2","9","2","2","1","2","5","1"
"702726","3","1","2","47","2","6","2","37","395","10485","6","2","2","2","5","2","8","2","2","2","1","1","2","1","2","2","2","1","2","3","2","1","1","1","2","2","2","2","2","1","2","2","2","3","2","2","2","2","2","2","2","2","2","2","2","2","0","0","0","0","1","1","1","1","3","2","2","2","2","2","1","1","9","9","1","1","1","2","2","1","2","2","1","2","4","1"
"702726","4","1","2","35","2","6","2","37","395","8449","3","8","2","1","5","3","5","1","1","2","1","1","2","1","2","2","2","1","1","2","1","1","1","1","2","2","2","2","1","1","2","1","1","2","2","2","2","1","2","1","1","2","1","1","2","1","1","0","0","0","0","1","2","2","1","1","1","2","2","2","1","1","9","1","1","1","1","1","9","9","9","1","1","2","5","1"
"702726","5","1","2","19","1","6","2","37","395","20089","2","6","3","2","1","1","1","2","1","2","1","1","1","1","2","1","2","1","1","3","1","2","2","1","2","2","2","2","1","1","1","1","1","1","2","2","2","2","2","1","1","1","1","2","2","2","0","0","0","0","1","1","3","2","1","1","1","2","2","2","2","1","1","1","1","1","1","2","2","1","1","1","2","2","4","1"
"702858","2","1","1","54","1","6","2","35","396","21334","3","6","1","2","5","2","1","2","2","2","1","2","2","2","2","2","2","1","2","2","2","1","1","1","2","2","2","2","2","2","2","2","2","1","2","2","1","1","2","2","2","2","2","2","2","2","0","0","0","0","1","1","3","1","3","2","2","2","2","2","1","1","9","1","1","9","1","2","1","2","1","2","2","2","8","1"
"702858","3","1","1","50","2","6","2","35","396","9010","0","0","1","2","2","1","1","2","2","2","2","1","2","2","2","2","2","1","1","1","9","1","9","1","2","2","2","2","2","2","2","2","2","2","2","2","2","1","2","2","2","2","2","2","2","2","0","0","0","0","1","1","9","9","2","1","2","2","2","2","1","9","1","9","1","9","1","2","2","1","2","2","1","2","2","1"
"702858","4","1","5","23","2","6","2","35","396","22986","6","2","3","1","2","0","3","2","2","1","2","2","2","2","2","2","2","2","1","2","2","1","1","1","2","2","2","2","2","1","1","1","2","3","2","2","2","2","2","2","2","2","2","2","2","2","0","0","0","1","0","1","1","1","1","3","2","2","1","2","1","1","1","1","1","1","1","2","2","9","2","1","2","2","6","1"
"702858","5","1","6","42","2","6","2","35","396","19008","3","3","3","1","1","1","1","2","2","1","2","2","2","2","2","2","2","1","1","1","2","1","1","2","2","2","2","2","1","2","2","1","2","2","2","2","2","1","2","2","2","2","1","2","2","2","0","0","0","0","1","1","1","1","3","2","2","2","2","2","1","1","9","9","1","1","1","2","2","2","2","1","1","2","8","1"
"702858","6","1","1","48","2","6","2","35","396","3802","3","3","1","1","6","0","1","1","1","2","2","1","2","2","2","2","2","1","1","2","2","1","2","2","2","1","2","2","2","2","2","1","2","2","2","2","1","1","2","2","1","2","1","2","2","2","1","0","0","0","0","1","3","3","3","1","2","2","2","2","1","1","1","1","1","9","1","2","9","1","2","2","1","2","1","1"
"702858","7","1","6","31","1","6","2","35","396","31004","3","3","5","1","5","2","1","2","2","2","2","1","2","2","2","1","2","1","1","2","1","1","2","2","2","2","2","2","2","1","1","1","1","1","2","2","2","2","2","2","2","2","1","2","2","2","0","0","0","0","1","1","1","1","3","2","2","2","2","2","1","1","9","9","1","1","1","2","1","2","1","1","1","2","8","1"
"702858","8","1","3","19","2","6","2","35","396","17240","1","8","3","2","6","0","4","2","2","2","2","1","2","2","2","1","2","1","1","2","1","1","1","1","2","2","2","2","2","1","1","1","2","3","2","2","1","2","2","2","1","1","1","2","2","2","0","0","0","0","1","9","2","3","3","2","2","2","2","2","1","1","9","9","9","9","1","2","2","1","1","2","2","2","5","1"
"702858","9","1","1","50","1","6","2","35","396","12800","3","6","1","1","5","3","1","1","2","2","1","2","2","2","2","2","1","1","1","2","3","1","1","2","2","2","2","2","2","2","2","2","1","1","2","1","2","2","2","2","2","1","1","2","2","2","1","0","0","0","0","1","2","2","3","2","1","2","2","2","1","2","9","1","1","1","1","1","1","2","1","1","1","2","4","1"
"702858","10","1","1","67","1","6","2","35","396","5944","0","0","1","1","4","1","1","2","2","2","2","1","2","2","2","1","2","2","2","2","2","9","1","1","2","2","2","2","2","2","2","1","2","2","2","1","2","2","2","2","1","2","1","2","2","2","0","0","0","0","1","1","1","1","3","1","2","2","2","2","1","1","9","9","1","9","1","2","2","1","2","2","1","2","1","1"
"702858","12","1","6","23","2","6","2","35","396","11493","3","3","4","1","1","1","1","2","1","1","1","1","1","2","2","2","2","2","2","2","2","1","2","2","2","2","2","2","2","2","2","1","1","2","2","2","2","2","2","1","2","2","1","2","2","2","0","0","0","1","0","1","3","2","3","3","2","2","2","2","1","1","9","2","1","1","1","2","2","1","1","1","1","2","4","1"
"702858","13","1","1","61","1","6","2","35","396","23777","3","3","1","2","5","0","8","2","2","2","2","1","2","2","2","2","2","2","1","2","2","9","1","1","2","2","2","2","2","2","2","2","2","2","2","1","1","1","2","2","2","2","2","2","2","2","0","0","1","0","0","1","3","3","3","2","1","2","2","2","1","1","9","9","1","9","1","1","1","2","1","2","1","2","4","1"
"702858","14","1","2","45","2","6","2","35","396","7603","3","3","2","1","5","0","5","2","1","2","2","2","2","2","2","1","2","2","1","2","2","1","1","1","2","2","2","2","2","2","2","1","2","3","2","2","2","2","2","2","2","2","1","2","2","2","0","0","0","1","0","1","3","9","3","2","2","2","2","2","1","1","9","1","1","9","1","2","2","1","9","9","2","2","5","1"
"702858","15","1","1","58","1","6","2","35","396","8533","3","6","1","1","1","3","3","2","1","2","1","2","2","2","2","1","2","1","1","2","1","1","2","1","2","2","2","2","2","2","2","1","2","3","2","2","2","2","2","2","2","2","2","2","2","2","1","0","0","0","0","1","1","1","3","2","1","1","1","2","1","1","9","9","1","1","1","2","1","1","1","1","2","2","4","1"
"702858","16","1","2","44","2","6","2","35","396","15207","3","7","2","1","5","1","1","1","1","2","1","2","2","2","2","1","2","1","1","2","2","1","1","9","2","2","2","2","1","1","2","2","2","2","2","2","2","2","2","1","2","2","2","2","2","2","0","1","0","0","0","1","2","2","9","2","1","2","2","2","1","1","9","1","1","1","1","2","1","2","2","2","1","2","5","1"
"702858","17","1","1","54","2","6","2","35","396","4505","3","3","1","1","3","2","5","2","1","1","2","2","1","1","2","2","2","1","1","2","1","1","1","2","2","2","2","2","2","1","2","2","2","3","2","2","2","2","2","2","2","2","2","2","2","2","0","0","0","0","1","1","1","1","9","1","1","2","2","2","1","1","9","1","1","1","1","2","2","1","2","2","2","2","1","1"
"702858","18","1","1","50","2","6","2","35","396","4505","6","2","1","1","3","1","1","2","2","2","1","2","2","1","2","2","1","1","2","3","2","2","1","2","2","1","2","2","2","1","1","1","2","1","2","2","2","2","2","2","2","1","2","2","1","2","0","0","0","0","1","1","9","9","9","1","2","2","2","2","1","1","1","9","1","1","1","2","2","1","2","2","1","2","2","1"
"702858","19","1","4","65","2","6","2","35","396","8563","3","2","3","2","4","0","5","2","2","2","2","2","2","1","2","1","2","1","2","2","3","1","2","2","2","2","2","2","2","2","2","1","2","3","2","2","2","2","2","2","2","2","2","2","2","2","0","0","0","0","1","1","9","9","3","2","2","2","2","2","1","1","9","9","1","9","1","2","2","1","2","2","1","2","3","1"
"702858","20","1","2","66","2","6","2","35","396","8563","1","2","2","1","5","0","5","1","1","2","2","1","2","2","2","1","1","1","1","2","2","1","1","1","2","2","2","2","2","1","2","1","2","1","2","2","2","2","2","2","2","1","2","2","2","2","0","0","0","0","1","1","9","9","3","2","2","2","2","2","1","1","9","1","1","9","1","2","2","1","2","1","1","2","3","1"
"703408","1","1","2","23","2","6","2","35","397","10846","2","3","2","1","5","1","5","1","1","1","1","2","1","1","2","1","2","1","1","3","1","1","1","1","2","2","1","2","1","2","1","2","1","2","1","2","2","2","2","2","2","1","1","2","2","2","1","0","0","0","0","1","2","2","3","3","2","1","2","2","1","1","1","1","1","1","1","2","2","1","2","2","1","2","2","1"
"703408","2","1","1","48","2","6","2","35","397","14350","5","2","1","2","2","1","1","1","2","1","1","1","2","1","2","2","2","1","1","2","2","1","1","2","2","2","2","2","2","2","2","2","2","3","2","2","1","1","2","2","2","2","2","2","2","2","0","0","0","0","1","1","3","1","1","2","1","2","2","2","1","1","9","1","1","1","1","2","9","1","9","2","1","2","5","1"
"703408","3","1","1","55","1","6","2","35","397","16105","5","8","1","1","5","3","8","1","1","2","2","2","2","1","2","2","2","1","1","2","2","1","1","1","2","2","2","2","2","1","2","1","2","3","2","2","2","2","2","2","2","2","2","2","2","2","1","0","0","0","0","1","2","1","3","2","2","2","2","2","1","1","1","1","1","1","1","2","2","2","2","2","1","2","4","1"
"703408","4","1","1","36","1","6","2","35","397","9752","2","9","1","1","5","4","1","1","1","1","2","1","2","1","2","1","2","1","1","3","1","2","1","1","2","2","2","1","2","2","1","1","1","2","2","2","2","2","2","1","1","2","1","1","1","2","0","1","0","0","0","1","2","1","3","2","2","1","2","2","1","2","9","1","1","1","1","1","1","2","1","1","2","2","3","1"
"703408","5","1","2","36","2","6","2","35","397","8673","3","3","2","1","1","2","1","2","2","2","2","1","2","2","2","1","2","1","2","2","3","1","1","1","2","2","1","2","2","1","2","1","1","1","2","2","2","2","2","1","1","1","1","2","2","2","0","0","0","1","0","1","1","1","3","2","2","2","2","2","1","1","9","1","1","1","1","2","2","9","2","1","1","2","4","1"
"703408","6","1","3","21","1","6","2","35","397","27494","3","6","3","1","5","2","1","1","1","2","2","2","2","1","2","2","2","1","1","3","1","1","1","1","2","2","2","2","2","1","2","2","1","3","2","2","2","2","2","2","2","2","1","2","2","2","1","0","0","0","0","1","1","1","3","2","2","2","2","2","1","1","9","1","1","1","1","2","9","2","2","2","1","2","7","1"
"703408","7","1","1","43","1","6","2","35","397","10734","4","8","1","1","5","4","1","1","2","2","2","1","2","2","2","2","1","1","1","2","3","1","1","2","2","2","2","2","1","2","1","1","1","2","2","2","1","2","2","2","2","2","1","2","2","2","0","0","1","0","0","1","3","3","3","2","1","1","2","2","1","1","9","1","1","1","1","1","1","2","1","2","1","2","5","1"
"703408","8","1","1","46","2","6","2","35","397","3587","3","3","1","1","6","3","1","2","2","2","2","1","2","2","2","2","2","2","2","3","2","1","2","2","2","2","2","2","1","2","2","2","2","3","2","2","2","1","2","2","1","1","1","2","2","2","0","0","1","0","0","1","3","3","3","1","2","2","2","2","1","1","1","9","1","9","1","2","2","9","2","1","1","2","4","1"
"703408","9","1","2","49","2","6","2","35","397","10762","6","2","2","2","5","0","8","2","2","2","2","1","2","2","2","1","2","1","1","1","1","9","2","1","2","2","2","2","2","2","2","2","2","3","2","2","2","1","2","2","2","2","2","2","2","2","0","0","0","0","1","1","9","9","2","2","2","2","2","2","1","1","9","9","1","9","1","2","2","2","2","2","1","2","4","1"
"703408","11","1","1","56","2","6","2","35","397","4251","4","5","1","1","6","0","6","1","1","1","2","2","1","1","2","2","2","1","1","3","1","1","1","2","2","2","2","2","2","2","1","1","1","2","2","2","2","2","2","1","1","2","1","2","2","2","0","1","0","0","0","1","2","2","3","1","1","2","2","2","1","1","9","9","1","1","1","1","2","1","2","2","9","2","1","1"
"703408","12","1","1","34","1","6","2","35","397","9752","5","8","1","1","5","3","1","1","2","2","2","1","2","2","2","2","2","1","1","3","1","1","1","1","2","2","2","2","2","2","2","2","2","3","2","2","2","2","2","2","2","2","2","2","2","2","1","0","0","0","0","1","2","2","3","1","2","2","2","2","1","1","9","1","1","1","1","2","9","1","1","2","1","2","4","1"
"703408","13","1","1","52","1","6","2","35","397","8053","5","8","1","1","5","1","1","2","2","2","2","1","2","2","2","2","2","1","1","1","2","1","1","1","2","2","2","2","2","2","2","2","2","1","2","1","2","1","2","2","1","2","2","2","2","2","0","0","0","0","1","1","1","1","3","2","1","2","2","2","1","1","9","9","1","1","1","1","1","1","1","2","2","2","2","1"
"703408","14","1","2","29","2","6","2","35","397","10846","6","2","2","1","1","3","1","2","2","1","2","2","2","2","2","2","2","1","1","3","2","1","1","1","2","2","2","2","2","2","2","1","2","2","2","2","1","1","2","1","1","1","2","2","2","2","0","0","0","0","1","1","2","1","3","2","2","2","2","2","1","1","9","1","1","9","1","2","2","9","9","1","1","2","5","1"
"703408","15","1","3","38","1","6","2","35","397","9752","2","2","1","1","1","2","1","2","2","2","1","1","2","2","2","2","2","1","1","3","2","2","1","1","2","2","2","1","1","2","2","2","2","3","2","2","1","1","2","2","2","2","2","2","2","2","1","0","0","0","0","1","3","3","3","2","1","2","1","2","1","1","9","1","1","9","1","2","2","2","2","1","1","2","3","1"
"703408","16","1","1","65","1","6","2","35","397","11219","6","2","1","1","1","0","1","2","2","1","1","1","1","2","2","2","2","2","1","2","3","1","1","2","2","2","2","2","2","2","1","2","2","2","2","2","2","2","2","1","1","1","1","2","1","2","0","1","0","0","0","1","2","2","3","2","1","2","2","2","1","3","9","1","1","9","1","2","2","1","2","1","1","2","2","1"
"703408","17","1","1","55","2","6","2","35","397","4251","6","2","1","1","2","0","1","1","2","2","2","1","2","2","2","2","2","2","1","2","2","1","1","1","2","2","2","2","2","2","1","2","2","3","2","2","2","1","2","2","2","2","2","2","2","2","0","0","0","0","1","1","1","1","3","1","1","2","2","2","1","1","9","9","1","9","1","2","1","1","1","2","2","2","1","1"
"703408","18","1","1","49","2","6","2","35","397","3587","4","8","1","1","3","0","1","2","2","2","2","1","1","2","2","2","2","2","2","2","2","1","1","2","2","2","2","2","1","2","2","2","1","2","2","1","2","2","2","1","1","1","1","2","2","2","1","0","0","0","0","1","1","1","3","1","1","1","2","2","1","2","9","9","1","1","1","1","2","1","1","2","1","2","1","1"
"703408","19","1","1","46","1","6","2","35","397","10734","5","8","1","1","5","1","1","1","2","2","2","1","2","2","2","2","1","1","1","2","2","1","1","1","2","2","2","2","2","2","1","2","1","2","2","2","2","1","2","2","1","1","1","2","2","2","0","1","0","0","0","1","2","1","3","2","2","2","1","2","1","1","9","1","1","1","1","1","1","2","1","2","2","2","3","1"
"703408","20","1","2","46","2","6","2","35","397","14350","4","8","2","1","5","6","1","1","2","2","1","1","2","2","2","2","2","1","1","1","3","1","1","1","2","2","2","2","2","2","2","2","1","2","1","1","1","1","2","1","2","2","2","2","2","2","0","1","0","0","0","2","3","2","3","2","2","2","2","2","1","1","1","9","1","1","1","1","2","1","1","2","2","2","6","1"
"703614","1","1","3","40","2","6","3","35","398","8871","6","2","5","2","2","0","1","2","2","2","2","2","1","2","2","2","1","2","2","1","1","1","1","9","2","1","2","2","1","1","2","2","2","2","2","2","1","2","2","1","2","2","2","2","2","2","0","0","0","0","1","1","9","9","2","1","2","2","2","2","1","1","9","9","1","9","1","2","2","2","2","2","1","2","4","1"
"703614","2","1","2","58","2","6","3","35","398","10512","6","2","2","2","5","0","7","2","2","2","2","1","2","2","2","2","2","8","8","8","8","9","1","9","2","2","2","2","2","2","2","2","2","3","2","2","2","2","2","2","1","2","2","2","2","2","1","0","0","0","0","9","9","9","9","3","1","2","2","2","9","9","9","9","9","9","1","2","2","1","2","1","2","2","3","1"
"703614","3","1","1","39","1","6","3","35","398","8038","0","0","1","1","1","4","1","2","2","1","1","1","2","1","2","1","2","1","1","2","1","1","1","1","2","2","2","2","1","1","2","1","1","1","2","2","1","2","2","2","1","2","2","2","2","2","1","0","0","0","0","1","1","1","3","2","2","2","2","2","1","1","1","1","1","1","1","2","1","2","1","1","1","2","5","1"
"703614","4","1","2","35","2","6","3","35","398","7148","1","6","2","1","1","3","5","2","2","2","2","1","2","2","2","2","2","1","1","3","1","1","2","2","2","2","2","2","2","2","2","2","2","3","2","2","2","2","2","2","1","2","2","2","2","2","1","0","0","0","0","1","9","9","3","2","2","2","2","2","1","1","1","9","1","9","1","2","2","2","2","2","1","2","5","1"
"703614","5","1","4","23","2","6","3","35","398","17878","3","6","3","1","1","1","5","1","2","2","1","1","2","1","2","2","2","1","1","2","2","1","1","2","2","2","2","2","2","1","2","1","2","3","2","2","2","1","2","2","1","2","2","2","2","2","0","0","0","0","1","1","9","9","3","2","2","2","2","2","1","1","9","9","9","1","1","2","2","1","2","2","1","2","5","1"
"703614","6","1","2","39","2","6","3","35","398","7148","3","3","2","2","5","0","5","2","2","2","1","1","2","2","2","1","2","1","2","2","3","1","2","2","2","2","2","2","2","2","2","1","2","3","2","1","2","2","2","2","2","2","2","2","2","2","0","0","0","0","1","1","9","9","3","2","1","2","2","2","1","9","9","9","1","9","1","2","9","1","2","2","1","2","3","1"
"703614","7","1","1","59","1","6","3","35","398","13274","1","2","1","1","5","4","1","2","1","2","2","1","2","2","2","2","2","1","1","3","2","1","1","1","2","1","2","2","2","2","2","2","2","2","2","2","1","2","2","2","1","2","1","2","2","2","1","0","0","0","0","1","9","9","3","2","1","1","1","2","1","1","9","1","1","1","1","2","2","1","2","1","1","2","5","1"
